CalonMahasiswaID	NamaLengkap	TempatLahir	NIK	Email	JenisKelamin	Alamat
10215	Nismat Hajjim Ayu Permata Bakti	Lubuklinggau	543480246257835	uwaluyo@example.com	Perempuan	Kota Bogor, Jawa Barat
10216	Ajeng Wardhani Kusumaningrum	Payakumbuh	577340724518149	kurniawanibrani@example.org	Perempuan	Kabupaten Blitar, Jawa Timur
10217	Daniel Amadeus Panal Saragih	Mataram	531021801895687	yuliantiprasetya@example.org	Perempuan	Kota Depok, Jawa Barat
10218	Nadya Aretha Putri	Bitung	527609323290645	swastuti@example.org	Perempuan	Kabupaten Bangli, Bali
10219	Abdillah Dwi Cahya	Banjar	596921077226616	amisirait@example.org	Perempuan	Kota Tegal, Jawa Tengah
10220	Arief Rachman Hakim	Pagaralam	571028695284157	wibisonodewi@example.net	Laki-laki	Kota Medan, Sumatera Utara
10221	Eka Deviana Putri	Banjar	545167841264757	fujiatilega@example.com	Perempuan	Kota Surabaya, Jawa Timur
10222	Kenanya Keandra Adriel Prasetyo	Lubuklinggau	581390406706072	kasim97@example.org	Perempuan	Kabupaten Jembrana, Bali
10223	Ridemtor Yogi Dwianggada	Kota Administrasi Jakarta Selatan	534952478712048	hriyanti@example.org	Perempuan	Kota Semarang, Jawa Tengah
10224	Clarissa Rexana Putri	Sibolga	596435533635177	setiawanrahman@example.org	Perempuan	Kota Madiun, Jawa Timur
10225	Diva Almar'atus Sholihah	Prabumulih	559372458654541	saefullahnadia@example.com	Perempuan	Kabupaten Pasuruan, Jawa Timur
10226	Yuri Aditya Rahmad Ramadhan	Bitung	547466434627893	kajenzulaika@example.org	Laki-laki	Kabupaten Bangli, Bali
10227	Nazarudin Al Qikam	Tangerang	520095677003185	gandimarpaung@example.org	Laki-laki	Kota Bekasi, Jawa Barat
10228	Nabila Amanda Farraswary	Jayapura	577770496485090	siregarwarta@example.net	Perempuan	Kota Surakarta, Jawa Tengah
10229	Feby Regina Magdalena	Probolinggo	566122903368367	mala11@example.net	Perempuan	Kabupaten Jembrana, Bali
10230	Aditiya Wahyu Hidayat	Parepare	524986793971434	dwulandari@example.org	Perempuan	Kabupaten Pasuruan, Jawa Timur
10231	Galuh Taufan Ardiansyah	Palopo	565699021933492	gading58@example.net	Laki-laki	Kota Surabaya, Jawa Timur
10232	Melatie Raghyl Putri	Kediri	583479344468686	ellis14@example.org	Laki-laki	Kota Surakarta, Jawa Tengah
10233	Yudha Nur Ma'arif	Ambon	561748185218107	betania42@example.net	Laki-laki	Kabupaten Jembrana, Bali
10234	Abdur Rasyid Ridho Ramadhani	Bau-Bau	566670415927898	brajata@example.net	Perempuan	Kabupaten Jembrana, Bali
10235	Farah Aziz	Bandar Lampung	517344144535030	vkurniawan@example.org	Laki-laki	Kabupaten Badung, Bali
10236	Zahra Izza Azziiza	Surakarta	568200840626968	kadirmegantara@example.org	Laki-laki	Kota Bekasi, Jawa Barat
10237	Wahyu Andhika Rizaldi	Medan	519810666598003	usiregar@example.com	Perempuan	Kabupaten Cirebon, Jawa Barat
10238	Muhammad Rafi Daffa Muasfar	Palangkaraya	551846961313390	melaniputri@example.com	Laki-laki	Kota Bekasi, Jawa Barat
10239	Shabira Nur Fa'izza Sodik	Padang Sidempuan	562765540694783	tsaefullah@example.net	Perempuan	Kabupaten Jembrana, Bali
10240	Rizki Nur Hafidza	Tarakan	565688852926675	unggul80@example.net	Perempuan	Kabupaten Purwakarta, Jawa Barat
10241	Rama Ardishah	Samarinda	508157984674221	cayadi55@example.org	Perempuan	Kota Medan, Sumatera Utara
10242	Ahmad Fauzi	Langsa	516985025594565	widodolidya@example.net	Perempuan	Kabupaten Badung, Bali
10243	Stefanus Kevin Sahputra	Dumai	514744971691501	januardiana@example.org	Perempuan	Kabupaten Pasuruan, Jawa Timur
10244	Putri Likawati Biantoro	Metro	545767650675656	yolandajulia@example.net	Laki-laki	Kota Tasikmalaya, Jawa Barat
10245	Habib Nurrohim	Cirebon	522397909552014	hmaryadi@example.org	Laki-laki	Kota Surabaya, Jawa Timur
10246	Marshada Febriani Jasmine	Tasikmalaya	586901171401370	natsirwardaya@example.com	Perempuan	Kabupaten Purwakarta, Jawa Barat
10247	Vito Aji Pradipta	Banda Aceh	512815560073165	edward84@example.com	Perempuan	Kota Surakarta, Jawa Tengah
10248	Arsy Fitrah Ramadhan	Pariaman	543606775011374	rwasita@example.net	Laki-laki	Kota Malang, Jawa Timur
10249	Fatimah Az Sharoh	Kota Administrasi Jakarta Pusat	569730642848638	wpudjiastuti@example.org	Laki-laki	Kabupaten Pasuruan, Jawa Timur
10250	Athif Atallahari Rosyidi	Sukabumi	524040446478961	dlaksita@example.net	Perempuan	Kabupaten Pasuruan, Jawa Timur
10251	Nashita Kalila Wibowo	Palangkaraya	540011966481766	pthamrin@example.net	Perempuan	Kota Tegal, Jawa Tengah
10252	Iqlima Huda Sahiba	Kota Administrasi Jakarta Timur	563799809495360	halimvera@example.org	Laki-laki	Kota Bogor, Jawa Barat
10253	Nathanael Adrien Yohanta	Tangerang	580939782751494	endra78@example.org	Perempuan	Kota Semarang, Jawa Tengah
10254	Shofiyah Iklil Priasta	Tangerang Selatan	599060659576107	hani83@example.net	Laki-laki	Kabupaten Blitar, Jawa Timur
10255	Safitri Mufaidah	Kupang	567585767693381	dadinovitasari@example.org	Perempuan	Kabupaten Blitar, Jawa Timur
10256	Naila Hanif Ramadhani	Tangerang	545377639307600	saputragina@example.com	Laki-laki	Kota Bekasi, Jawa Barat
10257	Farah Afada Zahra	Bandung	526239660815103	psalahudin@example.org	Laki-laki	Kabupaten Tangerang, Banten
10258	Dian Nandya Rizky	Kota Administrasi Jakarta Timur	579156229109889	tnapitupulu@example.com	Perempuan	Kota Denpasar, Bali
10259	I Made Vibra Dananjaya	Bengkulu	535108440037928	agustinadarsirah@example.org	Perempuan	Kabupaten Indramayu, Jawa Barat
10260	Nova Kharisma	Purwokerto	599092501303582	lantargunarto@example.com	Laki-laki	Kabupaten Pasuruan, Jawa Timur
10261	Diah Intan Ariyani	Makassar	564709963102048	elisahidayanto@example.org	Perempuan	Kota Bekasi, Jawa Barat
10262	Helen Janet Renata	Padang Sidempuan	595262278579188	darunazulkarnain@example.net	Perempuan	Kabupaten Badung, Bali
10263	Laili Hana Kamilah	Probolinggo	543054659261566	suartiniestiawan@example.org	Laki-laki	Kota Madiun, Jawa Timur
10264	Atika Dinda Safira	Samarinda	558423020476146	efirmansyah@example.org	Perempuan	Kota Tegal, Jawa Tengah
10265	Zakia Kolbi	Sukabumi	553160181521693	radika95@example.com	Perempuan	Kota Surabaya, Jawa Timur
10266	Gading Muda Immanuel Nababan	Ambon	592148182199475	gantarnarpati@example.org	Perempuan	Kabupaten Tabanan, Bali
10267	Naufal Firjatulloh Fano	Bitung	576796251028164	mwaluyo@example.net	Perempuan	Kabupaten Blitar, Jawa Timur
10268	Terra Nanda Alifathuzzahra	Depok	564153536237670	permaditri@example.net	Perempuan	Kabupaten Tangerang, Banten
10269	Salsabilla Nur Abti	Bekasi	570834677437596	uwaisjuli@example.org	Laki-laki	Kota Mojokerto, Jawa Timur
10270	Ratna Amalia Nur Aini	Padang	562905545320034	galang27@example.com	Perempuan	Kota Tegal, Jawa Tengah
10271	Intan Ayu Pratiska	Yogyakarta	527206663303573	carla35@example.net	Laki-laki	Kota Denpasar, Bali
10272	Ocha Oxana Octavia	Banda Aceh	512617318943610	chidayat@example.com	Perempuan	Kota Madiun, Jawa Timur
10273	Wan Sabrina Mayzura	Surabaya	535628898827967	tarihoranmalik@example.com	Laki-laki	Kabupaten Pasuruan, Jawa Timur
10274	Affan Hakim	Bandung	500130755342174	sinagadalimin@example.com	Laki-laki	Kota Surabaya, Jawa Timur
10275	Ira Shavina Inora Rahma	Pagaralam	554156882118512	wasitaabyasa@example.com	Laki-laki	Kabupaten Blitar, Jawa Timur
10276	Nadia Nur Silawati	Kota Administrasi Jakarta Utara	586824942679248	mahfudusada@example.com	Perempuan	Kabupaten Pasuruan, Jawa Timur
10277	Arya Beno Chavvah	Makassar	510576901293426	eanggraini@example.com	Laki-laki	Kota Bogor, Jawa Barat
10278	Rafif Karis Firismanda	Padang	511941500578225	simanjuntakmalik@example.com	Perempuan	Kabupaten Jembrana, Bali
10279	Adzra Taqia Salsabillah Firdaus	Mojokerto	525196809659018	pusamah@example.net	Laki-laki	Kota Denpasar, Bali
10280	Salwa Nuriska	Pagaralam	503404026455192	usamahrina@example.com	Perempuan	Kota Tasikmalaya, Jawa Barat
10281	Salwa Yuan Nabiilah	Blitar	526821380727823	kwaskita@example.net	Perempuan	Kabupaten Jembrana, Bali
10282	Nazilla Firda Novianti	Samarinda	578091531570134	firgantorohafshah@example.org	Perempuan	Kota Surabaya, Jawa Timur
10283	Aloysius Bataona Manullang	Banjarbaru	534911058586345	vhutapea@example.net	Laki-laki	Kota Semarang, Jawa Tengah
10284	Egi Khalifa Nugraha	Bandar Lampung	547998839289930	drajat62@example.org	Perempuan	Kota Bekasi, Jawa Barat
10285	Andini Anindhita	Tanjungpinang	536104036928589	halimhamzah@example.com	Laki-laki	Kota Tegal, Jawa Tengah
10286	Akbar Ghifari	Purwokerto	508455095951958	kariman59@example.org	Laki-laki	Kota Mojokerto, Jawa Timur
10287	Nabila A'idah Diani	Dumai	520939015828456	kuswoyoarsipatra@example.com	Laki-laki	Kabupaten Tabanan, Bali
10288	Seha Banina	Pekanbaru	544723621763632	padmisiregar@example.org	Laki-laki	Kota Bekasi, Jawa Barat
10289	Bintang Nur Rohim	Tual	532830001499441	nurdiyantiutama@example.com	Perempuan	Kota Semarang, Jawa Tengah
10290	A'mar Intifada	Binjai	565616871847521	usitompul@example.net	Laki-laki	Kota Bogor, Jawa Barat
10291	Salsabila Fatma Aripa	Pontianak	517477901736572	cakrawalayuliarti@example.net	Laki-laki	Kota Denpasar, Bali
10292	Priska Nabiilah Putri	Tanjungpinang	519727536034569	ypuspasari@example.com	Laki-laki	Kabupaten Cirebon, Jawa Barat
10293	Annafi Nur Jayani	Padangpanjang	541839045142734	opan95@example.com	Perempuan	Kota Medan, Sumatera Utara
10294	Dewi Murti	Padang	576680375710389	nadia29@example.org	Perempuan	Kota Medan, Sumatera Utara
10295	Ria Dini Hanifah	Bontang	531899906162441	rjanuar@example.com	Laki-laki	Kabupaten Jembrana, Bali
10296	Tegar Jaya Kusuma	Palopo	571271776960145	kusmawatidarimin@example.com	Laki-laki	Kota Malang, Jawa Timur
10297	Yesin Antony Morales Lumbanraja	Samarinda	581242107271663	rahayubetania@example.net	Perempuan	Kota Tasikmalaya, Jawa Barat
10298	Advira Nafi Khalida	Sawahlunto	508646678033936	cpradipta@example.net	Laki-laki	Kabupaten Tabanan, Bali
10299	Aisha Rahma Putri Masita	Jambi	525654500179352	handayaniyuliana@example.net	Perempuan	Kota Semarang, Jawa Tengah
10300	Faris Taruna Nugraha	Payakumbuh	536399344452377	hlailasari@example.org	Laki-laki	Kota Surabaya, Jawa Timur
10301	Mohammad Zuhdi Al-Anshori	Purwokerto	501405655972595	hasanahcindy@example.org	Laki-laki	Kota Tegal, Jawa Tengah
10302	Adelia Melita Sari	Kendari	513203202759380	balanggapadmasari@example.com	Laki-laki	Kabupaten Purwakarta, Jawa Barat
10303	Yusuf Ewa Setiawansyah	Blitar	560546207364150	susantiraharja@example.com	Perempuan	Kota Tasikmalaya, Jawa Barat
10304	Muhammad Riyadh	Bontang	538725684269584	chelseaandriani@example.net	Laki-laki	Kabupaten Badung, Bali
10305	Muhammad Irwan	Bekasi	522899233584492	pandu27@example.org	Perempuan	Kota Bekasi, Jawa Barat
10306	Danno Denis Dhaifullah	Bontang	549732179713888	darmanto15@example.com	Perempuan	Kota Mojokerto, Jawa Timur
10307	Florencia Irena	Pekanbaru	572782608847515	halimirwan@example.net	Perempuan	Kota Tasikmalaya, Jawa Barat
10308	Adinda Khoirunnisa	Probolinggo	517702686953069	anggrainimaimunah@example.net	Laki-laki	Kabupaten Jembrana, Bali
10309	Rachel Ayuningtyas Putri Raharjo	Binjai	598630342300445	balamantripermadi@example.com	Perempuan	Kabupaten Badung, Bali
10310	Axcel Nirmaulana Ardiansyah	Tanjungbalai	563271758866073	hastawulandari@example.net	Laki-laki	Kota Bekasi, Jawa Barat
10311	Aurellia Antonie	Meulaboh	512399346326747	ghaliyatihidayanto@example.net	Perempuan	Kabupaten Pasuruan, Jawa Timur
10312	Raisha Rizka Hafizha Tanjung	Tasikmalaya	533523762697297	putriardianto@example.com	Laki-laki	Kota Tasikmalaya, Jawa Barat
10313	Mega Prasetiyowati	Bandar Lampung	505010767023573	hwinarno@example.com	Perempuan	Kota Tasikmalaya, Jawa Barat
10314	Fatimah Az Azahra	Pagaralam	595516120174496	agnes45@example.org	Laki-laki	Kota Tasikmalaya, Jawa Barat
10315	Nur Shela Evi Anggriani	Malang	551060357176609	queen76@example.net	Laki-laki	Kabupaten Purwakarta, Jawa Barat
10316	Galvin Mahendra Wisnu Perdana	Manado	519159888395478	rinanurdiyanti@example.com	Laki-laki	Kota Bekasi, Jawa Barat
10317	Irba Ayu Salsabila	Palangkaraya	534142879345631	kuswoyoikin@example.org	Perempuan	Kabupaten Cirebon, Jawa Barat
10318	Devita Sella Nur Safitriyana	Bekasi	593508061865507	iriana84@example.org	Laki-laki	Kota Tegal, Jawa Tengah
10319	Sarida Bernadetha Munthe	Depok	509102774433815	hyolanda@example.net	Perempuan	Kabupaten Tangerang, Banten
10320	Muhammad Burhanuddin Rabbani	Padang Sidempuan	536729798835211	winarnoganep@example.net	Perempuan	Kota Depok, Jawa Barat
10321	Fadilla Azzahrani Puspa	Sukabumi	515890882813913	mumpuni35@example.org	Perempuan	Kabupaten Pasuruan, Jawa Timur
10322	Athallah Shafy Ramadhany	Lhokseumawe	542812671985984	habibiprima@example.net	Laki-laki	Kota Surabaya, Jawa Timur
10323	Keysa Anadea Aqiva Ajie	Payakumbuh	590967592991911	ajionojailani@example.com	Laki-laki	Kabupaten Jembrana, Bali
10324	Synta Salsabila Suseno	Surabaya	571840829494326	gunawanedi@example.net	Laki-laki	Kota Surakarta, Jawa Tengah
10325	Muhammad Salsabil Nur Gunawan	Tegal	561129321372830	makara61@example.org	Laki-laki	Kota Bekasi, Jawa Barat
10326	Aisyah Dzata Shabrina	Bau-Bau	501114192045939	mhartati@example.net	Perempuan	Kota Surabaya, Jawa Timur
10327	Melanie Sayyidina Sabrina Refman	Balikpapan	511119240969051	reksa40@example.net	Perempuan	Kabupaten Tabanan, Bali
10328	Meylisa Lavenia	Jayapura	504893755727825	sitompuldimaz@example.com	Laki-laki	Kabupaten Badung, Bali
10329	Alya Shafira	Yogyakarta	505793817805212	tdabukke@example.net	Perempuan	Kabupaten Tangerang, Banten
10330	Raissa Rana FatOSISh	Mataram	527000236977076	gadawacana@example.org	Perempuan	Kota Mojokerto, Jawa Timur
10331	I Putu Adhitya Pratama Mangku Purnama	Banjarmasin	599322504740513	arahmawati@example.net	Laki-laki	Kota Malang, Jawa Timur
10332	Amar Kurniawan	Palangkaraya	533948784427529	gangsa06@example.com	Perempuan	Kota Bogor, Jawa Barat
10333	Tesha Aulia Putri	Pariaman	531002222424526	zhidayat@example.org	Laki-laki	Kota Madiun, Jawa Timur
10334	Roedts Wulan Aprillia	Jambi	547523726961910	yogathamrin@example.net	Laki-laki	Kabupaten Cirebon, Jawa Barat
10335	Moch Ahsan Amaludin	Mataram	559280931824746	gmarpaung@example.org	Laki-laki	Kota Malang, Jawa Timur
10336	Melisa Dwi Salsabilla	Denpasar	503951012502843	fsetiawan@example.net	Perempuan	Kabupaten Bangli, Bali
10337	Mohammad Hadi Syahputra	Gorontalo	554596331000448	ramadanjagapati@example.net	Laki-laki	Kabupaten Purwakarta, Jawa Barat
10338	Yasmin Dyah Pitaloka	Padangpanjang	506289767706515	puspasarijaeman@example.org	Perempuan	Kabupaten Purwakarta, Jawa Barat
10339	Febrina Marito Lumban Gaol	Metro	585921139528440	qrahmawati@example.org	Laki-laki	Kota Surakarta, Jawa Tengah
10340	Febriyati	Ternate	545105499982136	hairyanto17@example.com	Laki-laki	Kabupaten Jembrana, Bali
10341	Mutta'ir Arya Okta Firmansyah	Bandar Lampung	568276102525058	knainggolan@example.net	Perempuan	Kota Tegal, Jawa Tengah
10342	Khoirul Anam	Singkawang	540982491963310	malik74@example.net	Laki-laki	Kota Madiun, Jawa Timur
10343	Nauranisa Gafia Martika	Payakumbuh	520196362439973	rizki37@example.org	Laki-laki	Kabupaten Jembrana, Bali
10344	Muhammad Rifai Siagian	Bima	558510012163492	ryolanda@example.com	Laki-laki	Kota Tegal, Jawa Tengah
10345	Radit Nikles Efendi	Surakarta	518155600181497	ina29@example.com	Perempuan	Kota Denpasar, Bali
10346	Ulfia Nur Amallia	Bekasi	534088438686662	tinasuwarno@example.org	Perempuan	Kota Tasikmalaya, Jawa Barat
10347	Muhammad Razan Athallah	Tasikmalaya	539738013407284	gadautami@example.org	Laki-laki	Kabupaten Indramayu, Jawa Barat
10348	Fithria Mumtaza Hayati	Semarang	589877025334056	galih05@example.org	Laki-laki	Kota Bekasi, Jawa Barat
10349	Madaniyyah Al Munawaroh	Padang Sidempuan	505479776582568	uaryani@example.com	Perempuan	Kota Madiun, Jawa Timur
10350	Marchel Audy Pratama	Malang	599492583881390	auwais@example.org	Perempuan	Kota Denpasar, Bali
10351	Helmi Abiyu Mahendra	Kota Administrasi Jakarta Pusat	505868448297545	vivisihombing@example.net	Perempuan	Kota Bekasi, Jawa Barat
10352	Faradita Putri Hafiza	Tasikmalaya	562800667658115	daliminwidodo@example.org	Perempuan	Kota Bekasi, Jawa Barat
10353	Novaya Hanalatifa Istanti	Tasikmalaya	583048757108968	adikara53@example.net	Laki-laki	Kabupaten Pasuruan, Jawa Timur
10354	Fadlilatul Mufidah	Kota Administrasi Jakarta Pusat	563476636885739	usuwarno@example.net	Laki-laki	Kabupaten Pati, Jawa Tengah
10355	Refiana Ika Putri	Palangkaraya	557428729371710	jagapatipalastri@example.com	Laki-laki	Kota Surabaya, Jawa Timur
10356	Mochammad Ridwan Sari Aldianto	Purwokerto	525825451843533	thutagalung@example.com	Laki-laki	Kabupaten Jembrana, Bali
10357	Nur Sinta Dewi Putri	Singkawang	525269867486928	darsirahuyainah@example.org	Perempuan	Kabupaten Cirebon, Jawa Barat
10358	Fariq Javier Nugraha	Depok	588858474826199	nasabpurnawati@example.org	Laki-laki	Kabupaten Jembrana, Bali
10359	Danish Carnagie	Pekalongan	579808002142729	dwibisono@example.net	Perempuan	Kabupaten Bangli, Bali
10360	Angellie Margaretha Wijaya	Langsa	527070571337559	laksitarangga@example.com	Perempuan	Kota Bekasi, Jawa Barat
10361	Dea Choirina Wahyu Praluly	Tual	532688455102338	marpaungtari@example.net	Laki-laki	Kota Bogor, Jawa Barat
10362	Ahmad Prayoga	Bau-Bau	568529400178951	ctamba@example.com	Perempuan	Kota Bekasi, Jawa Barat
10363	Fajria Sholiha Rahma	Kota Administrasi Jakarta Timur	589184369934085	belinda72@example.net	Laki-laki	Kota Surabaya, Jawa Timur
10364	Uziel Danistya Adi	Binjai	531633076937588	irfanandriani@example.com	Perempuan	Kota Malang, Jawa Timur
10365	Hilwa 'Aliyyah Fiddien	Kendari	567179437414550	andrianihari@example.org	Perempuan	Kabupaten Tangerang, Banten
10366	Muthiara Putri Aliyu	Makassar	506407766017141	nhardiansyah@example.net	Laki-laki	Kota Surabaya, Jawa Timur
10367	Orisvio Revanda Agristian	Banjarmasin	536874256738169	tania09@example.com	Perempuan	Kota Bekasi, Jawa Barat
10368	Kartika Diva Asmara Gita	Pagaralam	581371774616644	sitorussatya@example.net	Laki-laki	Kota Tasikmalaya, Jawa Barat
10369	Irmayanti Maulidya Zahro	Palangkaraya	592858698041475	cmarpaung@example.com	Laki-laki	Kabupaten Blitar, Jawa Timur
10370	Ersa Adila Yuniarismaputri	Tebingtinggi	547003019923530	fujiatikania@example.com	Laki-laki	Kota Tegal, Jawa Tengah
10371	Muhammad Alfin Maulana	Surakarta	524122650295063	pfirmansyah@example.org	Laki-laki	Kabupaten Cirebon, Jawa Barat
10372	Didan Aulia Ikhsan Ulil Albab	Prabumulih	515383555146210	wibisonodimaz@example.com	Perempuan	Kabupaten Tabanan, Bali
10373	Shena Brillian Budhi Prasetya	Tangerang Selatan	503812038566044	prasetyojayeng@example.org	Perempuan	Kota Tegal, Jawa Tengah
10374	Ardiansyah	Langsa	507849311802041	gamblangsihotang@example.net	Perempuan	Kota Denpasar, Bali
10375	Afi Dwi Aminurrahmah	Palembang	567372073526784	iyulianti@example.org	Perempuan	Kabupaten Indramayu, Jawa Barat
10376	Andy Khoiril Aziz	Palopo	550045927241132	salsabilahastuti@example.org	Laki-laki	Kabupaten Badung, Bali
10377	Rifkha Uzma Dhea Yughassani	Singkawang	567965183411457	hutapeaade@example.net	Laki-laki	Kota Madiun, Jawa Timur
10378	Kholid Najih Abdullah	Padang Sidempuan	507461251139971	halimahdagel@example.org	Perempuan	Kota Madiun, Jawa Timur
10379	Aksa Oktaviani Agustin	Sabang	518915413977905	nharyanti@example.net	Perempuan	Kabupaten Blitar, Jawa Timur
10380	Rania Ayu Kusumawardhani	Padang	589080816068677	dtampubolon@example.com	Laki-laki	Kota Malang, Jawa Timur
10381	Ahmad Fatih Arkan Hanif	Bandar Lampung	503096058338889	jailaniasirwada@example.org	Perempuan	Kota Tegal, Jawa Tengah
10382	Hikmal Fasha Firmansyah	Sibolga	550202805912461	reza38@example.org	Laki-laki	Kabupaten Purwakarta, Jawa Barat
10383	Meysa Endies Irenia Putri	Pasuruan	535590918909256	taufan73@example.org	Laki-laki	Kota Surakarta, Jawa Tengah
10384	Romadhon Helmi Arizona	Kota Administrasi Jakarta Utara	582688593489667	zelayawulandari@example.com	Perempuan	Kota Surabaya, Jawa Timur
10385	Putra Salman Baasith	Magelang	589377108333056	dadimulyani@example.net	Perempuan	Kota Denpasar, Bali
10386	Isna Khoirun Nisa	Metro	525765418827245	dwipadmasari@example.org	Perempuan	Kabupaten Purwakarta, Jawa Barat
10387	Yuniar Puspithasari	Kupang	542179002601524	csuartini@example.com	Perempuan	Kabupaten Jembrana, Bali
10388	Clarissa Luna Maheswari	Pematangsiantar	575021215967882	pertiwiprayitna@example.net	Laki-laki	Kabupaten Blitar, Jawa Timur
10389	Hilya Adien Shafara Hs	Tidore Kepulauan	536986609633185	tiara30@example.net	Perempuan	Kabupaten Jembrana, Bali
